id_registro,empresa,departamento,produto_original,produto_normalizado,codigo_produto,codigo_valido,quantidade,unidade,quantidade_base,unidade_base,embalagem_original,preco,preco_publico,pagina_catalogo,data_referencia,metodo_extracao,qualidade_extracao,status_validacao,link_produto,fonte
2519,Fortali Distribuidora,Confeitaria,KIT CARIMBOS PARABENS ROSA BEBE 2CM BLUE 7PCT,KIT CARIMBOS PARABENS ROSA BEBE 2CM BLUE 7PCT,31682,Sim,,,,,,,Não,111,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-parabens-rosa-bebe-2cm-blue-7pct-31682-1,https://www.fortali.com.br/confeitaria?page=111
2520,Fortali Distribuidora,Confeitaria,KIT CARIMBOS EMOCOES AMARELO 2CM BLUE 7PCT,KIT CARIMBOS EMOCOES AMARELO 2CM BLUE 7PCT,31683,Sim,,,,,,,Não,112,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-emocoes-amarelo-2cm-blue-7pct-31683-1,https://www.fortali.com.br/confeitaria?page=112
2521,Fortali Distribuidora,Confeitaria,KIT CARIMBOS EMOCOES ROSA BEBE 2CM BLUE 7PCT,KIT CARIMBOS EMOCOES ROSA BEBE 2CM BLUE 7PCT,31684,Sim,,,,,,,Não,112,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-emocoes-rosa-bebe-2cm-blue-7pct-31684-1,https://www.fortali.com.br/confeitaria?page=112
2522,Fortali Distribuidora,Confeitaria,STICKER BOLO DE POTE  PCT C/ 50 ETIQ,STICKER BOLO DE POTE PCT C 50 ETIQ,31694,Sim,,,,,,,Não,112,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/sticker-bolo-de-pote-pct-c-50-etiq-31694-1,https://www.fortali.com.br/confeitaria?page=112
2523,Fortali Distribuidora,Confeitaria,CHOCOLATE LACTA AO LEITE 34G,CHOCOLATE LACTA AO LEITE 34G,31798,Sim,34.0,G,34.0,G,34G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-lacta-ao-leite-34g-31798-1,https://www.fortali.com.br/confeitaria?page=112
2524,Fortali Distribuidora,Confeitaria,CHOCOLATE BRANCO LACTA LAKA  34G,CHOCOLATE BRANCO LACTA LAKA 34G,31799,Sim,34.0,G,34.0,G,34G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-branco-lacta-laka--34g-31799-1,https://www.fortali.com.br/confeitaria?page=112
2525,Fortali Distribuidora,Confeitaria,CHOCOLATE AO LEITE LACTA DIAMANTE NEGRO 34G,CHOCOLATE AO LEITE LACTA DIAMANTE NEGRO 34G,31800,Sim,34.0,G,34.0,G,34G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-ao-leite-lacta-diamante-negro-34g-31800-1,https://www.fortali.com.br/confeitaria?page=112
2526,Fortali Distribuidora,Confeitaria,GELATINA DE ABACAXI QUALIMAX 1KG,GELATINA DE ABACAXI QUALIMAX 1KG,31819,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-abacaxi-qualimax-1kg-31819-1,https://www.fortali.com.br/confeitaria?page=112
2527,Fortali Distribuidora,Confeitaria,GELATINA DE CEREJA QUALIMAX 1KG,GELATINA DE CEREJA QUALIMAX 1KG,31820,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-cereja-qualimax-1kg-31820-1,https://www.fortali.com.br/confeitaria?page=112
2528,Fortali Distribuidora,Confeitaria,GELATINA DE FRAMBOESA QUALIMAX 1KG,GELATINA DE FRAMBOESA QUALIMAX 1KG,31821,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-framboesa-qualimax-1kg-31821-1,https://www.fortali.com.br/confeitaria?page=112
2529,Fortali Distribuidora,Confeitaria,GELATINA DE LIMAO QUALIMAX 1KG,GELATINA DE LIMAO QUALIMAX 1KG,31822,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-limao-qualimax-1kg-31822-1,https://www.fortali.com.br/confeitaria?page=112
2530,Fortali Distribuidora,Confeitaria,GELATINA DE MORANGO QUALIMAX 1KG,GELATINA DE MORANGO QUALIMAX 1KG,31823,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-morango-qualimax-1kg-31823-1,https://www.fortali.com.br/confeitaria?page=112
2531,Fortali Distribuidora,Confeitaria,GELATINA DE UVA QUALIMAX 1KG,GELATINA DE UVA QUALIMAX 1KG,31824,Sim,1.0,KG,1000.0,G,1KG,,Não,15,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/gelatina-de-uva-qualimax-1kg-31824-1,https://www.fortali.com.br/confeitaria?page=15
2532,Fortali Distribuidora,Confeitaria,GRANULE CARAMELO MELKEN HARALD 400G,GRANULE CARAMELO MELKEN HARALD 400G,31844,Sim,400.0,G,400.0,G,400G,,Não,30,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/granule-caramelo-melken-harald-400g-31844-1,https://www.fortali.com.br/confeitaria?page=30
2533,Fortali Distribuidora,Confeitaria,"RECH FORN CHOC BRANCO CONF POP HARALD  1,01KG","RECH FORN CHOC BRANCO CONF POP HARALD 1,01KG",31845,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,29,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/rech-forn-choc-branco-conf-pop-harald--101kg-31845-1,https://www.fortali.com.br/confeitaria?page=29
2534,Fortali Distribuidora,Confeitaria,"RECH MORANGO CONF HARALD 2,35KG","RECH MORANGO CONF HARALD 2,35KG",31846,Sim,2.35,KG,2350.0,G,"2,35KG",,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/rech-morango-conf-harald-235kg-31846-1,https://www.fortali.com.br/confeitaria?page=112
2535,Fortali Distribuidora,Confeitaria,"RECH MARACUJA CONF HARALD 2,35KG","RECH MARACUJA CONF HARALD 2,35KG",31847,Sim,2.35,KG,2350.0,G,"2,35KG",,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/rech-maracuja-conf-harald-235kg-31847-1,https://www.fortali.com.br/confeitaria?page=112
2536,Fortali Distribuidora,Confeitaria,"RECH CHOC AO LEITE CONF HARALD 2,3KG","RECH CHOC AO LEITE CONF HARALD 2,3KG",31848,Sim,2.3,KG,2300.0,G,"2,3KG",,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/rech-choc-ao-leite-conf-harald-23kg-31848-1,https://www.fortali.com.br/confeitaria?page=112
2537,Fortali Distribuidora,Confeitaria,CORANTE LIPOSSOLUVEL AMARELO SUGAR ART 20G,CORANTE LIPOSSOLUVEL AMARELO SUGAR ART 20G,31980,Sim,20.0,G,20.0,G,20G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/corante-lipossoluvel-amarelo-sugar-art-20g-31980-1,https://www.fortali.com.br/confeitaria?page=112
2538,Fortali Distribuidora,Confeitaria,CORANTE LIPOSSOLUVEL VERDE SUGAR ART 20G,CORANTE LIPOSSOLUVEL VERDE SUGAR ART 20G,31981,Sim,20.0,G,20.0,G,20G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/corante-lipossoluvel-verde-sugar-art-20g-31981-1,https://www.fortali.com.br/confeitaria?page=112
2539,Fortali Distribuidora,Confeitaria,CORANTE LIPOSSOLUVEL MAGENTA SUGAR ART 20G,CORANTE LIPOSSOLUVEL MAGENTA SUGAR ART 20G,31982,Sim,20.0,G,20.0,G,20G,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/corante-lipossoluvel-magenta-sugar-art-20g-31982-1,https://www.fortali.com.br/confeitaria?page=112
2540,Fortali Distribuidora,Confeitaria,CREME PISTACCHIO FOODBASE 3KG,CREME PISTACCHIO FOODBASE 3KG,32005,Sim,3.0,KG,3000.0,G,3KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/creme-pistacchio-foodbase-3kg-32005-1,https://www.fortali.com.br/confeitaria?page=112
2541,Fortali Distribuidora,Confeitaria,BRIGADEIRO DE PISTACHE FOODBASE 3KG,BRIGADEIRO DE PISTACHE FOODBASE 3KG,32006,Sim,3.0,KG,3000.0,G,3KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/brigadeiro-de-pistache-foodbase-3kg-32006-1,https://www.fortali.com.br/confeitaria?page=112
2542,Fortali Distribuidora,Confeitaria,GANACHE DE MORANGO COM SEMENTE FOODBASE 4KG,GANACHE DE MORANGO COM SEMENTE FOODBASE 4KG,32007,Sim,4.0,KG,4000.0,G,4KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/ganache-de-morango-com-semente-foodbase-4kg-32007-1,https://www.fortali.com.br/confeitaria?page=112
2543,Fortali Distribuidora,Confeitaria,CHANTILLY CREAMY CHAMPION CONGELADO HULALA 1KG,CHANTILLY CREAMY CHAMPION CONGELADO HULALA 1KG,32008,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chantilly-creamy-champion-congelado-hulala-1kg-32008-1,https://www.fortali.com.br/confeitaria?page=112
2544,Fortali Distribuidora,Confeitaria,CHANTILLY CREAMY ROYAL CONG HULALA 1KG,CHANTILLY CREAMY ROYAL CONG HULALA 1KG,32009,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chantilly-creamy-royal-cong-hulala-1kg-32009-1,https://www.fortali.com.br/confeitaria?page=112
2545,Fortali Distribuidora,Confeitaria,CHANTILLY CREAMY GOLD CONG HULALA 1KG,CHANTILLY CREAMY GOLD CONG HULALA 1KG,32010,Sim,1.0,KG,1000.0,G,1KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chantilly-creamy-gold-cong-hulala-1kg-32010-1,https://www.fortali.com.br/confeitaria?page=112
2546,Fortali Distribuidora,Confeitaria,CREME DE AVELA CHOCONUTTE MESCLA FOODBASE 4KG,CREME DE AVELA CHOCONUTTE MESCLA FOODBASE 4KG,32011,Sim,4.0,KG,4000.0,G,4KG,,Não,112,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/creme-de-avela-choconutte-mescla-foodbase-4kg-32011-1,https://www.fortali.com.br/confeitaria?page=112
2547,Fortali Distribuidora,Confeitaria,KIT CARIMBOS FORMATURA AMARELO 2CM 7PC BLUESTAR,KIT CARIMBOS FORMATURA AMARELO 2CM 7PC BLUESTAR,32015,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-formatura-amarelo-2cm-7pc-bluestar-32015-1,https://www.fortali.com.br/confeitaria?page=113
2548,Fortali Distribuidora,Confeitaria,KIT CARIMBOS FORMATURA ROSA BEBE 2CM 7PC BLUESTAR,KIT CARIMBOS FORMATURA ROSA BEBE 2CM 7PC BLUESTAR,32017,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-formatura-rosa-bebe-2cm-7pc-bluestar-32017-1,https://www.fortali.com.br/confeitaria?page=113
2549,Fortali Distribuidora,Confeitaria,CALDA EM BISNAGA MORANGO MARVI 1KG,CALDA EM BISNAGA MORANGO MARVI 1KG,32114,Sim,1.0,KG,1000.0,G,1KG,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/calda-em-bisnaga-morango-marvi-1kg-32114-1,https://www.fortali.com.br/confeitaria?page=113
2550,Fortali Distribuidora,Confeitaria,CALDA EM BISNAGA ABACAXI MARVI 1KG,CALDA EM BISNAGA ABACAXI MARVI 1KG,32115,Sim,1.0,KG,1000.0,G,1KG,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/calda-em-bisnaga-abacaxi-marvi-1kg-32115-1,https://www.fortali.com.br/confeitaria?page=113
2551,Fortali Distribuidora,Confeitaria,CALDA EM BISNAGA FRUTAS VERMELHAS MARVI 1KG,CALDA EM BISNAGA FRUTAS VERMELHAS MARVI 1KG,32117,Sim,1.0,KG,1000.0,G,1KG,,Não,25,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/calda-em-bisnaga-frutas-vermelhas-marvi-1kg-32117-1,https://www.fortali.com.br/confeitaria?page=25
2552,Fortali Distribuidora,Confeitaria,"RECHEIO EM BISNAGA CHOCOLATE MARVI 1,01KG","RECHEIO EM BISNAGA CHOCOLATE MARVI 1,01KG",32120,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/recheio-em-bisnaga-chocolate-marvi-101kg-32120-1,https://www.fortali.com.br/confeitaria?page=113
2553,Fortali Distribuidora,Confeitaria,"RECHEIO BISNAGA CHOCOLATE C/AVELA MARVI 1,01KG","RECHEIO BISNAGA CHOCOLATE C AVELA MARVI 1,01KG",32121,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/recheio-bisnaga-chocolate-cavela-marvi-101kg-32121-1,https://www.fortali.com.br/confeitaria?page=113
2554,Fortali Distribuidora,Confeitaria,"RECHEIO BISNAGA CHOCOLATE MEIO AMARGO MARVI 1,01KG","RECHEIO BISNAGA CHOCOLATE MEIO AMARGO MARVI 1,01KG",32122,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/recheio-bisnaga-chocolate-meio-amargo-marvi-101kg-32122-1,https://www.fortali.com.br/confeitaria?page=113
2555,Fortali Distribuidora,Confeitaria,PASTA GUSTOSIA SABOR PIPOCA DOCE 90G,PASTA GUSTOSIA SABOR PIPOCA DOCE 90G,32123,Sim,90.0,G,90.0,G,90G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/pasta-gustosia-sabor-pipoca-doce-90g-32123-1,https://www.fortali.com.br/confeitaria?page=113
2556,Fortali Distribuidora,Confeitaria,PASTA SABORIZANTE CONCENTRADA PISTACHE 90G,PASTA SABORIZANTE CONCENTRADA PISTACHE 90G,32124,Sim,90.0,G,90.0,G,90G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/pasta-saborizante-concentrada-pistache-90g-32124-1,https://www.fortali.com.br/confeitaria?page=113
2557,Fortali Distribuidora,Confeitaria,ACHOCOLATADO INST EM PO ITALAC 700G,ACHOCOLATADO INST EM PO ITALAC 700G,32125,Sim,700.0,G,700.0,G,700G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/achocolatado-inst-em-po-italac-700g-32125-1,https://www.fortali.com.br/confeitaria?page=113
2558,Fortali Distribuidora,Confeitaria,CHOCOLATE EM PO SOLUVEL 50% ITALAC 1 KG,CHOCOLATE EM PO SOLUVEL 50% ITALAC 1 KG,32128,Sim,1.0,KG,1000.0,G,1KG,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-em-po-soluvel-50-italac-1-kg-32128-1,https://www.fortali.com.br/confeitaria?page=113
2559,Fortali Distribuidora,Confeitaria,"COB INOVARE AO LEITE HARALD BARRA 2,1KG","COB INOVARE AO LEITE HARALD BARRA 2,1KG",32162,Sim,2.1,KG,2100.0,G,"2,1KG",,Não,25,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cob-inovare-ao-leite-harald-barra-21kg-32162-1,https://www.fortali.com.br/confeitaria?page=25
2560,Fortali Distribuidora,Confeitaria,"CREME CARAVELLA GRAN PISTACCHIO BISNAGA 1,01KG","CREME CARAVELLA GRAN PISTACCHIO BISNAGA 1,01KG",32178,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,7,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/creme-caravella-gran-pistacchio-bisnaga-101kg-32178-1,https://www.fortali.com.br/confeitaria?page=7
2561,Fortali Distribuidora,Confeitaria,KIT CARIMBOS URSINHOS AMARELO 2CM 7PC BLUE,KIT CARIMBOS URSINHOS AMARELO 2CM 7PC BLUE,32236,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-ursinhos-amarelo-2cm-7pc-blue-32236-1,https://www.fortali.com.br/confeitaria?page=113
2562,Fortali Distribuidora,Confeitaria,KIT EJETOR MAX NATAL DOCE 5PC BLUE,KIT EJETOR MAX NATAL DOCE 5PC BLUE,32238,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-ejetor-max-natal-doce-5pc-blue-32238-1,https://www.fortali.com.br/confeitaria?page=113
2563,Fortali Distribuidora,Confeitaria,FORMA MULTIUSO VULCAO 150ML 20PC BLUE,FORMA MULTIUSO VULCAO 150ML 20PC BLUE,32264,Sim,150.0,ML,150.0,ML,150ML,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/forma-multiuso-vulcao-150ml-20pc-blue-32264-1,https://www.fortali.com.br/confeitaria?page=113
2564,Fortali Distribuidora,Confeitaria,FORMA MULTIUSO MARGARIDA 150ML 20PC BLUE,FORMA MULTIUSO MARGARIDA 150ML 20PC BLUE,32265,Sim,150.0,ML,150.0,ML,150ML,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/forma-multiuso-margarida-150ml-20pc-blue-32265-1,https://www.fortali.com.br/confeitaria?page=113
2565,Fortali Distribuidora,Confeitaria,KIT EJETOR MAX ARABESCOS 5PC BLUE,KIT EJETOR MAX ARABESCOS 5PC BLUE,32318,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-ejetor-max-arabescos-5pc-blue-32318-1,https://www.fortali.com.br/confeitaria?page=113
2566,Fortali Distribuidora,Confeitaria,"GANACH MORANGO C/SEMENTE FOODBASE BD 1,05KG","GANACH MORANGO C SEMENTE FOODBASE BD 1,05KG",32332,Sim,1.05,KG,1050.0,G,"1,05KG",,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/ganach-morango-csemente-foodbase-bd-105kg-32332-1,https://www.fortali.com.br/confeitaria?page=113
2567,Fortali Distribuidora,Confeitaria,KIT CARIMBOS FRASES MIMOS ROSA BEBE 5PC,KIT CARIMBOS FRASES MIMOS ROSA BEBE 5PC,32365,Sim,,,,,,,Não,113,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/kit-carimbos-frases-mimos-rosa-bebe-5pc-32365-1,https://www.fortali.com.br/confeitaria?page=113
2568,Fortali Distribuidora,Confeitaria,"FORMA MULTIUSO FLOR 1,1L 10PC BLUE","FORMA MULTIUSO FLOR 1,1L 10PC BLUE",32417,Sim,1.1,L,1100.0,ML,"1,1L",,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/forma-multiuso-flor-11l-10pc-blue-32417-1,https://www.fortali.com.br/confeitaria?page=113
2569,Fortali Distribuidora,Confeitaria,"CREME CROCANTE OVOMALTINE 2,1KG","CREME CROCANTE OVOMALTINE 2,1KG",32418,Sim,2.1,KG,2100.0,G,"2,1KG",,Não,6,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/creme-crocante-ovomaltine-21kg-32418-1,https://www.fortali.com.br/confeitaria?page=6
2570,Fortali Distribuidora,Confeitaria,CREME CROCANTE OVOMALTINE POTE 900G,CREME CROCANTE OVOMALTINE POTE 900G,32419,Sim,900.0,G,900.0,G,900G,,Não,9,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/creme-crocante-ovomaltine-pote-900g-32419-1,https://www.fortali.com.br/confeitaria?page=9
2571,Fortali Distribuidora,Confeitaria,DOCE DE LEITE TRADICIONAL TAB CAMBUI 25G,DOCE DE LEITE TRADICIONAL TAB CAMBUI 25G,32456,Sim,25.0,G,25.0,G,25G,,Não,25,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/doce-de-leite-tradicional-tab-cambui-25g-32456-1,https://www.fortali.com.br/confeitaria?page=25
2572,Fortali Distribuidora,Confeitaria,DOCE DE LEITE COM COCO PAST CAMBUI 400G,DOCE DE LEITE COM COCO PAST CAMBUI 400G,32460,Sim,400.0,G,400.0,G,400G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/doce-de-leite-com-coco-past-cambui-400g-32460-1,https://www.fortali.com.br/confeitaria?page=113
2573,Fortali Distribuidora,Confeitaria,DOCE DE LEITE TRADICIONAL TAB CAMBUI 47G,DOCE DE LEITE TRADICIONAL TAB CAMBUI 47G,32461,Sim,47.0,G,47.0,G,47G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/doce-de-leite-tradicional-tab-cambui-47g-32461-1,https://www.fortali.com.br/confeitaria?page=113
2574,Fortali Distribuidora,Confeitaria,DOCE DE LEITE COM COCO TAB CAMBUI 46G,DOCE DE LEITE COM COCO TAB CAMBUI 46G,32462,Sim,46.0,G,46.0,G,46G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/doce-de-leite-com-coco-tab-cambui-46g-32462-1,https://www.fortali.com.br/confeitaria?page=113
2575,Fortali Distribuidora,Confeitaria,"DOCE LEITE TRAD CAMBUI CHUP PAST 1,5KG","DOCE LEITE TRAD CAMBUI CHUP PAST 1,5KG",32463,Sim,1.5,KG,1500.0,G,"1,5KG",,Não,25,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/doce-leite-trad-cambui-chup-past-15kg-32463-1,https://www.fortali.com.br/confeitaria?page=25
2576,Fortali Distribuidora,Confeitaria,SUSPIRO TRADICIONAL 50G PEPULHA,SUSPIRO TRADICIONAL 50G PEPULHA,32510,Sim,50.0,G,50.0,G,50G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/suspiro-tradicional-50g-pepulha-32510-1,https://www.fortali.com.br/confeitaria?page=113
2577,Fortali Distribuidora,Confeitaria,SUSPIRO SABOR MORANGO 50G PEPULHA,SUSPIRO SABOR MORANGO 50G PEPULHA,32511,Sim,50.0,G,50.0,G,50G,,Não,113,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/suspiro-sabor-morango-50g-pepulha-32511-1,https://www.fortali.com.br/confeitaria?page=113
2578,Fortali Distribuidora,Confeitaria,SUSPIRO SABOR LEITINHO 50G PEPULHA,SUSPIRO SABOR LEITINHO 50G PEPULHA,32512,Sim,50.0,G,50.0,G,50G,,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/suspiro-sabor-leitinho-50g-pepulha-32512-1,https://www.fortali.com.br/confeitaria?page=114
2579,Fortali Distribuidora,Confeitaria,COB SELECTA AO LEITE CONFEITEIRO 1.01KG,COB SELECTA AO LEITE CONFEITEIRO 1.01KG,32515,Sim,1.01,KG,1010.0,G,1.01KG,,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cob-selecta-ao-leite-confeiteiro-101kg-32515-1,https://www.fortali.com.br/confeitaria?page=114
2580,Fortali Distribuidora,Confeitaria,COB SELECTA BLEND CONFEITEIRO 1.01KG,COB SELECTA BLEND CONFEITEIRO 1.01KG,32516,Sim,1.01,KG,1010.0,G,1.01KG,,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cob-selecta-blend-confeiteiro-101kg-32516-1,https://www.fortali.com.br/confeitaria?page=114
2581,Fortali Distribuidora,Confeitaria,ACUCAR DE CONFEITEIRO FINO MIX 1KG,ACUCAR DE CONFEITEIRO FINO MIX 1KG,32517,Sim,1.0,KG,1000.0,G,1KG,,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/acucar-de-confeiteiro-fino-mix-1kg-32517-1,https://www.fortali.com.br/confeitaria?page=114
2582,Fortali Distribuidora,Confeitaria,MISTURA EM PO PARA GLACE REAL NEUTRO MIX,MISTURA EM PO PARA GLACE REAL NEUTRO MIX,32518,Sim,,,,,,,Não,114,2026-08-18 13:06:57,Web scraping,Revisar,Revisar embalagem,https://www.fortali.com.br/mistura-em-po-para-glace-real-neutro-mix-32518-1,https://www.fortali.com.br/confeitaria?page=114
2583,Fortali Distribuidora,Confeitaria,"COB SELECTA BRANCO CONFEITEIRO 1,01KG","COB SELECTA BRANCO CONFEITEIRO 1,01KG",32519,Sim,1.01,KG,1010.0,G,"1,01KG",,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cob-selecta-branco-confeiteiro-101kg-32519-1,https://www.fortali.com.br/confeitaria?page=114
2584,Fortali Distribuidora,Confeitaria,COB SELECTA MEIO AMARGO CONFEIT 1.01KG,COB SELECTA MEIO AMARGO CONFEIT 1.01KG,32520,Sim,1.01,KG,1010.0,G,1.01KG,,Não,114,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cob-selecta-meio-amargo-confeit-101kg-32520-1,https://www.fortali.com.br/confeitaria?page=114
