empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Confeitaria,CHOCOGIROS 300G AZUL,MAVALERIO,2522,CX 12,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOGIROS 300G ROSA,MAVALERIO,2523,CX 12,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOGIROS 300G VERDE,MAVALERIO,2500,CX 12,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOGIROS 300G VERMELHO,MAVALERIO,2521,CX 12,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOGIROS 500G COLORIDO,MAVALERIO,2164,CX 12,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE AO LEITE 1,01KG GOLD SICAO",SICAO,5841,CX 10,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE AO LEITE 1,01KG MELKEN",MELKEN,5498,CX 10,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE AO LEITE 1KG GENUINE,GENUINE,6512,CX 10,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE BLEND 1,01KG GOLD SICAO",SICAO,5862,CX 10,13,2026-08-26 17:42:45,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE BLEND NAMUR 1,01KG MIX",MIX,80199,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE BRANCO 1,01KG GOLD SICAO",SICAO,9680,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE BRANCO 1,01KG MELKEN",MELKEN,5497,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE BRANCO 1,05KG GENUINE",GENUINE,6510,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE BRANCO 1KG GENUINE,GENUINE,6023,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 32% 1,01KG MAVALERIO",MAVALERIO,2502,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 32% LA RECETTE 1KG,LA RECETTE,2151,PC 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 33% 1,050KG MELKEN",MELKEN,5513,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 33% 300G SICAO,SICAO,5857,CX 20,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 33% BIG MIX 1KG,BIG MIX,2285,FD 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 33% DAMARE FOOD 1,01KG",DAMARE,978,FD 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 50% 1,01KG MAVALERIO",MAVALERIO,2501,CX 10,14,2026-08-26 17:42:46,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 50% 1,01KG SICAO",SICAO,9081,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 50% 1,050KG MELKEN",MELKEN,5514,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 50% 1KG FLEISCHMANN,FLEISCHMANN,3703,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 50% BIG MIX 1KG,BIG MIX,2290,FD 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE EM PO 50% DAMARE FOOD 1,01KG",DAMARE,979,FD 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 50% LA RECETTE 1KG,LA RECETTE,2150,PC 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 70% 500G MAVALERIO,MAVALERIO,2515,CX 12,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO 70% 500G MELKEN,MELKEN,1042,CX 16,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO CACAU 100% 500G MIX,MIX,80201,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO CACAU 70% 500G MIX,MIX,80205,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE EM PO SOLUVEL 32% 1KG FLEISCHMANN,FLEISCHMANN,3702,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE MEIO AMARGO 1,01KG GOLD SICAO",SICAO,5845,CX 10,15,2026-08-26 17:42:48,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CHOCOLATE MEIO AMARGO 1,01KG MELKEN",MELKEN,5496,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CHOCOLATE MEIO AMARGO 1KG GENUINE,GENUINE,6511,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CLARA DE OVO PAST RESF 1KG,FLEISCHEGG'S,226,CX 12,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CLARA DE OVO PAST RESF AVINE 1KG,AVINE,682,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CMC MAGO 50G,MAGO,2261,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB BARRA AVELA 1,01KG TOP",HARALD,81277,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB BARRA CARAMELO 1,01KG TOP",HARALD,81278,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COB BARRA MEIO AMARGO 500G TOP,HARALD,80249,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB BARRA PISTACHE 1,010KG TOP",HARALD,81279,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CHOC BRANCO 1,01KG DIA SICAO",SICAO,10204,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COB CONF BARRA MEIO AMARGO 500G HARALD,HARALD,80248,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONF SABOR CHOC AO LEITE 1,01KG",MAVALERIO,2184,CX 10,16,2026-08-26 17:42:49,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONF SABOR CHOC BRANCO 1,01KG",MAVALERIO,2183,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONF SABOR CHOC M AMARGO 1,01KG",MAVALERIO,2185,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONFEITEIRO FRAC AO LEITE 1,01KG",HARALD,5486,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONFEITEIRO FRAC BRANCO 1,01KG",HARALD,5487,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONFEITEIRO FRAC MEIO AMARGO 1,01KG",HARALD,5485,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB CONFEITEIRO FRAC MEIO AMARGO 2,1KG",HARALD,5553,CX 06,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM AMARGO 1,01KG",MAVALERIO,2627,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM BLEND 1,01KG",MAVALERIO,2174,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC AO LEITE 1,01KG",MAVALERIO,2175,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC AO LEITE 2,01KG",MAVALERIO,2168,CX 05,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC BCO 2,01KG",MAVALERIO,2171,CX 05,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC BRANCO 1,01KG",MAVALERIO,2172,CX 10,17,2026-08-26 17:42:50,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC M AMARGO 1,01KG",MAVALERIO,2176,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM CHOC M AMARGO 2,01KG",MAVALERIO,2170,CX 05,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS AO LEITE 1,01KG",MAVALERIO,9182,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS BRANCO 1,01KG",MAVALERIO,9187,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS CHOC AMARG 1,01KG",MAVALERIO,9151,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS CHOC BRANCO 2,1KG",MAVALERIO,2624,CX 05,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS M AMARGO 1,01KG",MAVALERIO,9183,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC PREMIUM GOTAS M AMARGO 2,1KG",MAVALERIO,9188,CX 05,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB FRAC SABOR CHOCOLATE BLEND 1,01KG",MAVALERIO,2477,CX 10,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GANACHE CHOC AO LEITE VABENE 1,01KG",VABENE,4025,CX 06,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COB GANACHE CHOC AO LEITE VABENE 4KG,VABENE,9623,CX 04,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GANACHE CHOC BRANCO VABENE 1,01KG",VABENE,4029,CX 06,18,2026-08-26 17:42:51,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GANACHE CHOC MEIO AMAR VABENE 1,01KG",VABENE,4028,CX 06,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS AVELA 1,050KG TOP",HARALD,5466,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS BLEND 1,050KG TOP",HARALD,5511,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS CHOC BLEND 1,01KG TOP",MELKEN,7648,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS CONFEITEIRO M AMARGO 1,01KG",HARALD,5470,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS INTENSO 1,050KG TOP",HARALD,5467,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GOTAS PISTACHE TOP 1,01KG",HARALD,78272,CX 10,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GTS CHOC MEIO AMARGO MIX 2,01KG",MIX,80163,CX 05,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB GTS M AMARGO INOVARE INTENSO 2,05KG",HARALD,78601,CX 05,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB P/SORVETE CARAMELO 1,3KG",LA RECETTE,2187,CX 12,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB P/SORVETE CHOCOLATE 1,3KG",LA RECETTE,2188,CX 12,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB P/SORVETE LEITE COND 1,3KG",LA RECETTE,2163,CX 12,19,2026-08-26 17:42:52,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB P/SORVETE MORANGO 1,3KG",LA RECETTE,2189,CX 12,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB SABOR CHOC AO LEITE 1,01KG SICAO",SICAO,5861,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB SABOR CHOC BLEND 1,01KG MAIS SICAO",SICAO,5847,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB SABOR CHOC BRANCO 1,01KG SICAO",SICAO,5849,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COB SABOR CHOC M AMARGO 1,01KG SICAO",SICAO,5843,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERT CHOC AO LEITE SUPREM 1,01KG MIX",MIX,80196,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERT CHOC MEIO AMARG SUPREM 1,01KG MIX",MIX,80200,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERTURA CHOC BLEND SUPREME 1,01KG MIX",MIX,80203,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERTURA CHOC BRANCO MIX 2,01KG",MIX,80158,CX 05,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERTURA CHOC BRANCO SUPREM 1,01KG MIX",MIX,80197,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COBERTURA CHOCOLATE 4KG,FLEISCHMANN,252,FD 04,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COBERTURA EM PO ACUCAR GELADO NEUTRO 1KG,MIX,80184,CX 10,20,2026-08-26 17:42:53,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERTURA GTS CHOC AO LEITE 2,01KG",MIX,80156,CX 05,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"COBERTURA GTS CHOC BLEND MIX 2,01KG",MIX,80157,CX 05,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COBERTURA RASPAR/COBRIR AO LEITE 5KG,HARALD,5476,CX 05,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COBERTURA RASPAR/COBRIR BRANCO 5KG,HARALD,5475,CX 05,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COBERTURA RASPAR/COBRIR MEIO AMARGO 5KG,HARALD,5477,CX 05,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO FLOCOS 1KG,SUPER,2118,PC 10,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO FLOCOS 5KG,SUPER,2127,PC 01,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO RALADO FINO 1KG,SUPER,2123,CX 10,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO RALADO FINO 5KG,SUPER,2126,PC 01,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO RALADO MEDIO 1KG,SUPER,2124,FD 10,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COCO RALADO MEDIO 5KG,SUPER,2125,PC 01,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIG ESTRELINHAS BCO/AZUL/VERM 150G,MIL CORES,2708,CX 16,21,2026-08-26 17:42:54,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA BORBOLETA 120G,MIL CORES,80977,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA BORBOLETA 150G,MIL CORES,2628,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA BRANCA E PRETA N 0 150G,MIL CORES,2723,CX 24,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA BRANCA E ROSA N 0 150G,MIL CORES,2725,CX 24,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA CONFETE 150G,MIL CORES,2641,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA CORACAO 150G,MIL CORES,2640,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA ESTRELINHAS 150G,MIL CORES,2642,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA MINI CONFETE 120G,MAVALERIO,78401,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF FIGURA MINI CONFETE 150G,MIL CORES,2629,CX 16,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CONF GRANULADO CROC ESCURO 1,050KG",HARALD,5520,CX 10,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CONF GRANULADO MACIO ESCURO 1,050KG",HARALD,5518,CX 10,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA AMARELA N 0 500G,MIL CORES,2192,CX 10,22,2026-08-26 17:42:56,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA AZUL N 0 500G,MIL CORES,2212,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA BRANCA N 0 500G,MIL CORES,2197,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA CHOCOLATE 500G MIL CORES,MIL CORES,2193,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA COLORIDA N 0 500G,MIL CORES,2194,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA PRETA N 0 500G,MIL CORES,2191,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA ROSA N 0 500G,MIL CORES,2201,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONF MICANGA VERM N 0 500G,MIL CORES,2196,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CONF RECHEIO FORN AO LEITE 1,050KG",MELKEN,5510,CX 08,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITE VERDE AMARELO TOP 400G,HARALD,81538,CX 12,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO BRIGADEIRO MICANGA MIX 500G,MIX,80154,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CONFEITO CHOC ESC FLOCOS MACIO 1,01KG",MIX,80162,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CONFEITO CHOC SUP CHOCOCHIPS MIX 1,01KG",MIX,80165,CX 10,23,2026-08-26 17:42:57,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO CONFEITE PISTACHE TOP 400G,HARALD,78454,CX 12,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO FLOCOS MACIO CHOC ESC 500G MIX,MIX,80015,CX 18,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO FLOCOS MACIO CHOC MESC 500G MIX,MIX,80016,CX 18,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO FLOCOS MACIO PISTACHE 500G MIX,MIX,80014,CX 18,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CONFEITO MICANGA 8 CORES MIX 500G,MIX,80148,CX 10,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COOKIES GOTAS CHOC VABENE 1KG,VABENE,9699,CX 06,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COOKIES SABOR BAUNILHA VABENE 1KG,VABENE,9658,CX 06,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COOKIES SABOR CHOC VABENE 1KG,VABENE,3992,CX 06,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,COOKIES SABOR MORANGO VABENE 1KG,VABENE,4003,CX 06,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE AMARELO GEMA 1KG EMBRAMIX,EMBRAMIX,81424,CX 01,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE AMARELO GEMA LIQ 960ML,LA RECETTE,369,CX 12,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE AMARELO OVO 100G,LA RECETTE,370,CX 30,24,2026-08-26 17:42:58,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE ART PRETO INTENSO 150G MIX,MIX,80191,CX 06,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE ART VERDE FOLHA SOFTGEL 150G MIX,MIX,80192,CX 06,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE ART VERM MORANG SOFTGEL 150G MIX,MIX,80194,CX 06,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE ART VERM NATAL 150G MIX,MIX,80195,CX 06,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"CORANTE CARAMELO LIQ 6,5KG",LA RECETTE,2289,UN 01,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,CORANTE EM PO DIOXIDO DE TITANIO BCO 15G,MAGO,883,CX 08,25,2026-08-26 17:42:59,https://casagarciafortaleza.com.br/index.php
